1255 WEBSTER AVENUE	10456	13917	9742	1421	2030
126 EAST 12 STREET	10003	1833930	1283751	0	0
126 WEST 22 STREET	10011	21000	14700	2205	3150
126 WEST 96 STREET	10025	29200	20440	2963.8	4234
1261 49 STREET	11219	35040	24528	3552.5	5075
1261 MADISON AVENUE	10128	41063	28744	4311.5625	6159.38
1261 MADISON AVENUE	10128	30660	21462	3111.99	4445.7
1265 MORRISON AVENUE	10472	41646	29153	4372.94	6247.05
1266 GRAND CONCOURSE	10456	29127	20389	2956.39	4223.42
1267 SHERIDAN AVENUE	10456	31755	22229	3223.1325	4604.48
1269 COLLEGE AVENUE	10456	54202	37942	3150	4500
1269 COLLEGE AVENUE	10456	37668	26368	3955.14	5650.2
127 4 AVENUE	10003	19404	13583	2751.259	3930.37
127 EAST 30 STREET	10016	55182	38627	5775	8250
127 WEST 26 STREET	10001	45568	31898	4625.2129	6607.45
127 WEST 82 STREET	10024	42340	29638	4297.51	6139.3
1272 GRAND CONCOURSE	10456	26280	18396	2667.42	3810.6
1272 UNION AVENUE	10459	19856	13899	2030	2900
1274 FIFTH AVENUE	10029	41063	28744	4311.56	6159.38
1275 LAFAYETTE AVENUE	10474	26828	18779	2723.042	3890.06
1275 LAFAYETTE AVENUE	10474	0	0	0	0
128 FORT WASHINGTON AVENUE	10032	165021	115515	16912.82	24161.18
128 WEST 138 STREET	10030	63875	44713	3704.75	5292.5
128 WILLOW STREET	11201	24820	17374	2537.5	3625
129 EAST 69 STREET	10021	44457	31120	4512.3855	6446.27
129 EAST 82 STREET	10028	41062	28744	4060	5800
129 WEST 27 STREET	10001	21825	15278	2215.24	3164.63
129 WEST 29 STREET	10001	28125	19688	2854.69	4078.13
129 WEST 89 STREET	10024	32850	22995	3334.275	4763.25
1291 SPOFFORD AVENUE	10474	29740	20818	3045	4350
1295 GRAND CONCOURSE	10452	44968	31478	4725	6750
13 LAIGHT STREET	10013	70639	49448	7417.2	10596
13 WEST 13 STREET	10011	127750	89425	13413.75	19162.5
13 WEST 36 STREET	10018	14600	10220	1481.9	2117
130 EAST 40 STREET	10016	29200	20440	2963.8	4234
130 EAST 75 STREET	10021	113442	79409	11911.41	17016.3
130 EAST 94 STREET	10128	43800	30660	4466	6380
130 FORT WASHINGTON AVENUE	10032	41062	28744	4167.84	5954.06
130 MULBERRY STREET	10013	24820	17374	2519.23	3598.9
130 VAN CORTLANDT AVENUE WEST	10463	47450	33215	4816.175	6880.25
130 WEST 16 STREET	10011	32016	22412	3361.68	4802.4
130 WEST 183 STREET	10453	62597	43818	6572.7375	9389.63
130 WEST 29 STREET	10001	32850	22995	3334.275	4763.25
130 WEST 42 STREET	10036	100732	70513	5075	7250
130 WEST 57 STREET	10019	45990	32193	4828.95	6898.5
1302 ROSEDALE AVENUE	10472	21170	14819	3045	4350
1304 MERRIAM AVENUE	10452	60772	42541	6381.165	9115.95
1305 EAST 18 STREET	11230	35770	25039	3755.85	5365.5
1306 FTELEY AVENUE	10472	57488	40241	6036.24	8623.2
1307 EDWARD L GRANT HIGHWAY	10452	39420	27594	4139.1	5913
1307 MERRIAM AVENUE	10452	49275	34493	5001.4125	7144.88
131 EAST 23 STREET	10010	41062	28744	4311.5625	6159.38
131 EAST 69 STREET	10021	51100	35770	6036.24	8623.2
131 EAST 93 STREET	10128	64064	44845	6502.496	9289.28
131 EAST 93 STREET	10128	24638	17246	2500.757	3572.51
131 NAGLE AVENUE	10040	22995	16097	2333.9925	3334.28
131 WEST 110 STREET	10026	32850	22995	3449.25	4927.5
131 WEST 35 STREET	10001	98404	68883	10424.4	14892
131 WEST 86 STREET	10024	84680	59276	8595.02	12278.6
1312 RIVERSIDE DRIVE	10033	56575	39603	5742.3625	8203.38
1312 RIVERSIDE DRIVE	10033	48728	34109	4945.892	7065.56
132 EAST 45 STREET	10017	116800	81760	8120	11600
132 EAST 72 STREET	10021	24236	16965	2459.95	3514.22
132 EAST 72 STREET	10021	19980	13986	2027.97	2897.1
132 NASSAU STREET	10038	37559	26291	3812.2385	5446.06
132 SEAMAN AVENUE	10034	49504	34653	5250	7500
132 SEAMAN AVENUE	10034	45260	31682	4725	6750
132 WEST 138 STREET	10030	28125	19688	2854.6875	4078.13
132 WEST 21 STREET	10011	18375	12863	1865.0625	2664.38
132 WEST 45 STREET	10036	20258	14180	2030	2900
132-25 MAPLE AVENUE	11355	73913	51739	7760.87	11086.95
132-25 MAPLE AVENUE	11355	73913	51739	7760.87	11086.95
132-35 SANFORD AVENUE	11355	45443	31810	4612.4645	6589.24
132-35 SANFORD AVENUE	11355	45443	31810	4612.4645	6589.24
132-40 SANFORD AVENUE	11355	49056	34339	5145	7350
1326 RIVERSIDE DRIVE	10033	56575	39603	5742.3625	8203.38
1328 BROADWAY - SUITE 505	10001	119875	83913	12586.88	17981.25
1328 COMMONWEALTH AVENUE	10472	25918	18143	2630.68	3758.11
133 EAST 64 STREET	10021	54750	38325	4935	7050
133 WEST 19 STREET	10011	14500	10150	1471.75	2102.5
133 WEST 21 STREET	10011	25313	17719	2569.2188	3670.31
133 WEST 25 STREET	10001	18803	13162	1908.5045	2726.44
133-01 SANFORD AVENUE	11355	37668	26368	3955.14	5650.2
133-17 SANFORD AVENUE	11355	45443	31810	4771.41	6816.3
133-33 SANFORD AVENUE	11355	27923	19546	2931.915	4188.45
1332 METROPOLITAN AVENUE	10462	52560	36792	5334.84	7621.2
1334 MANOR AVENUE	10472	13469	9428	1367.1	1953.01
134 EAST MOSHOLU PARKWAY SOUTH	10458	32850	22995	3449.25	4927.5
134 ELLIOT PLACE	10452	32850	22995	3334.275	4763.25
134 WEST 29 STREET	10001	33375	23363	3387.5625	4839.38
134 WEST 37 STREET	10018	82125	57488	8623.125	12318.75
134 WEST 58 STREET	10019	41063	28744	4311.51	6159.3
134 WEST 93 STREET	10025	47304	33113	4966.92	7095.6
134-14 FRANKLIN AVENUE	11355	44840	31388	4669	6670
134-17 CHERRY AVENUE	11355	30098	21069	3054.9369	4364.2
134-25 FRANKLIN AVENUE	11355	113442	79409	11911.41	17016.3
134-54 MAPLE AVENUE	11355	74679	52275	7841.295	11201.85
1340 MERRIAM AVENUE	10452	43690	30583	5075	7250
1340 STRATFORD AVENUE	10472	134685	94280	13797	19710
1344 ST NICHOLAS' AVENUE	10033	16200	11340	3675	5250
1349 LEXINGTON AVENUE	10128	65408	45786	8124.9	11607
1349 LEXINGTON AVENUE	10128	77380	54166	8124.9	11607
1349 STRATFORD AVENUE	10472	32850	22995	3449.25	4927.5
135 5 AVENUE	10010	27266	19086	2767.499	3953.57
135 EAST 50 STREET	10022	40500	28350	4200	6000
135 EAST 54 STREET	10022	134685	94280	13797	19710
135 EAST 74 STREET	10021	25312	17719	2625	3750
135 EAST 83 STREET	10028	83731	58612	8791.755	12559.65
135 SCHAEFER STREET	11207	11475	8033	1164.7125	1663.88
135 TERRACE VIEW AVENUE	11218	21681	15177	2200.6215	3143.75
135 WEST 183 STREET	10453	32850	22995	3451	4930
135 WEST 238 STREET	10463	87600	61320	9198	13140
135 WEST 29 STREET	10001	36500	25550	3958.5	5655
135 WEST 36 STREET	10018	28125	19688	2854.6875	4078.13
135 WEST 58 STREET	10019	44712	31299	4694.8125	6706.88
135 WEST KINGSBRIDGE ROAD	10468	27302	19111	2771.15	3958.79
1350 MADISON AVENUE	10128	18104	12673	1827	2610
136 CROSBY STREET	10012	14500	10150	1522.5	2175
136 EAST 36 STREET	10016	49275	34493	4228.875	6041.25
136 EAST 55 STREET	10154	121545	85082	12762.225	18231.75
136 EAST 76 STREET	10021	80934188	56653931	0	0
136 EAST 96 STREET	10128	48727	34109	4945.892	7065.56
136 WAVERLY PLACE	10014	180	126	18.9	27
136 WEST 21 STREET	10011	21750	15225	2207.625	3153.75
136 WEST 55 STREET	10019	54342	38039	5481	7830
136-02 ROOSEVELT AVENUE	11354	78840	55188	8448.86	12069.8
136-05 SANFORD AVENUE	11355	61320	42924	6438.6	9198
136-30 SANFORD AVENUE	11355	68730	48111	7216.65	10309.5
136-42 MAPLE AVENUE	1355	20475	14333	2078.2125	2968.88
136-51 68 DRIVE	11367	47085	32960	4770.5	6815
136-51 68 DRIVE	11367	52122	36485	5290.383	7557.69
1362 GRAND CONCOURSE	10456	41062	28744	4311.615	6159.45
1363 FINDLAY AVENUE	10456	44968	31478	4725	6750
1363 FULTON AVENUE	10456	80000	56000	14700	21000
1365 FINDLAY AVENUE	10456	29638	20747	3045	4350
137 DUANE STREET	10013	20250	14175	2055.375	2936.25
137 EAST 25 STREET	10010	94535	66175	5582.5	7975
137 EAST 25 STREET	10010	38115	26681	5835.032	8335.76
137 EAST 28 STREET	10016	71540	50078	2380.38	3400.54
137 EAST 38 STREET	10016	49023	34316	4974.921	7107.03
137 EAST 66 STREET	10021	57487	40241	5835.03	8335.76
137 WEST 137 STREET	10030	22229	15560	1184.295	1691.85
137-05 FRANKLIN AVENUE	11355	89280	62496	9450	13500
137-45 68 DRIVE	11367	69240	48468	7027.9108	10039.87
1370 DR M L KING JR BOULEVARD	10452	30660	21462	3219.3	4599
1372 BROADWAY	10018	329906	230935	33795.3	48279
1372 FRANKLIN AVENUE	10456	199500	139650	2024.925	2892.75
1372 SHAKESPEARE AVENUE	10452	49275	34493	5001.4125	7144.88
1378 TELLER AVENUE	10456	1659089	1161362	0	0
138 EAST 36 STREET	10016	14746	10322	3111.99	4445.7
138 HAVEN AVENUE	10032	40880	28616	4292.4	6132
138-10 FRANKLIN AVENUE	11355	102200	71540	10731	15330
138-10 FRANKLIN AVENUE	11355	102200	71540	10731	15330
138-15 FRANKLIN AVENUE	11355	151767	106237	15935.535	22765.05
138-46 NORTHERN BOULEVARD	11354	40050	28035	4060	5800
138-70 ELDER AVENUE	11355	135415	94791	3150	4500
1380 1 AVENUE	10021	20258	14180	2056.187	2937.41
1380 DR M L KING JR BOULEVARD	10452	168356	117849	17246.25	24637.5
1380 RIVERSIDE DRIVE	10033	113734	79614	11650.8	16644
1380 RIVERSIDE DRIVE	10033	57488	40241	6036.24	8623.2
1381 LINDEN BOULEVARD	11212	377118	263983	19315.8	27594
1387 JESUP AVENUE	10452	29127	20389	2956.3905	4223.42
139 EAST 33 STREET	10016	85410	59787	8967	12810
139 EAST 35 STREET	10016	82125	57488	8623.23	12318.9
139 EAST 94 STREET	10128	49056	34339	4979.184	7113.12
139 FRANKLIN STREET	10013	16500	11550	1674.75	2392.5
139 PAYSON AVENUE	10034	89425	62598	5365.5	7665
139-25 31 ROAD	11354	80300	56210	8431.5	12045
14 BROADWAY TERRACE	10040	32700	22890	3360	4800
14 HORATIO STREET	10014	65700	45990	6898.5	9855
14 SICKLES STREET	10040	114464	80125	8336.7025	11909.58
14 THAYER STREET	10040	17520	12264	1778.28	2540.4
140 5 AVENUE	10011	57488	40241	5835.032	8335.76
140 7 AVENUE	10011	56700	39690	5953.5	8505
140 EAST 40 STREET	10016	54750	38325	5557.13	7938.75
140 EAST 46 STREET	10017	64058	44840	6501.887	9288.41
140 EAST 81 STREET	10028	76650	53655	6405	9150
140 VERMILYEA AVENUE	10034	38836	27185	3941.85	5631.22
140 WEST 22 STREET	10011	21825	15278	2215.2375	3164.63
140 WEST 238 STREET	10463	35040	24528	3675	5250
140 WEST 58 STREET	10019	41063	28744	4311.615	6159.45
140 WEST 79 STREET	10024	114975	80483	12072.48	17246.4
140-10 FRANKLIN AVENUE	11355	113442	79409	11911.41	17016.3
140-30 ASH AVENUE	11355	125823	88076	12673.8215	18105.46
140-30 ASH AVENUE	11355	125823	88076	12673.8215	18105.46
140-30 SANFORD AVENUE	11355	57488	40241	6036.24	8623.2
140-37 ASH AVENUE	11355	73912	51739	7760.8125	11086.88
1400 BENSON STREET	10461	31865	22305	3345.77	4779.68
1400 JESUP AVENUE	10452	29127	20389	2956.3905	4223.42
1400 PELHAM PKWY&EASTCHESTER RD	10461	0	0	0	0
1401 BLONDELL AVENUE	10461	0	0	0	0
1401 GRAND CONCOURSE	10452	26463	18524	2639	3770
1401 TOWNSEND AVENUE	10452	32850	22995	3334.275	4763.25
141 2 AVENUE	10003	10150	7105	1015	1450
141 5 AVENUE	10010	134138	93896	8752.4668	12503.52
141 EAST 3 STREET	10009	73913	51739	7760.8125	11086.88
141 EAST 55 STREET	10022	59860	41902	6300	9000
141 EAST 56 STREET	10022	68730	48111	7216.65	10309.5
141 EAST 72 STREET	10021	84178	58925	8623.23	12318.9
141 EAST 72 STREET	10021	32850	22995	3449.25	4927.5
141 NAGLE AVENUE	10040	30076	21053	3045	4350
141 WEST 28 STREET	10001	26828	18779	2723.042	3890.06
141 WEST 36 STREET	10018	41250	28875	4186.88	5981.25
141-05 NORTHERN BOULEVARD	11354	64058	44840	6501.887	9288.41
141-10 25 ROAD	11354	76841	53789	7746.683	11066.69
141-10 25 ROAD	11354	48545	33982	3519.5125	5027.88
141-10 25 ROAD	11354	34675	24273	3519.5125	5027.88
141-10 25 ROAD	11354	123589	86512	8891.4	12702
141-10 25 ROAD	11354	76841	53789	7746.683	11066.69
141-10 25 ROAD	11354	76841	53789	7746.683	11066.69
141-30 77 ROAD	11367	29740	20818	3045	4350
141-72 85 ROAD	11435	85410	59787	8669.115	12384.45
1410 BROADWAY	10018	311122	217786	31871.07	45530.1
1410 MORRIS AVENUE	10456	42431	29702	5075	7250
1411 MADISON AVENUE	10029	41063	28744	4167.8438	5954.06
1411 TOWNSEND AVENUE	10452	61593	43116	6467.34	9239.06
1412 BROADWAY	10018	255840	179088	26208	37440
1414 EAST 14 STREET	11230	14600	10220	1481.9	2117
1414 WEST 5 STREET	11204	44384	31069	2647.932	3782.76
1414/1416 WALTON AVENUE	10452	5237	3666	5518.275	7883.25
1418 ZEREGA AVENUE	10462	29638	20747	3045	4350
142 EAST 27 STREET	10016	26828	18779	2723.042	3890.06
142 EAST 49 STREET	10017	51867	36307	2155.34	3079.05
142 LAUREL HILL TERRACE	10040	136875	95813	14371.875	20531.25
142 WEST 24 STREET	10011	76650	53655	4060	5800
142 WEST 36 STREET	10018	57488	40241	6036.24	8623.2
142 WEST 83 STREET	10024	37559	26291	3812.1878	5445.98
142-25 PERSHING CRESCENT	11435	16188	11331	1624	2320
142-30 SANFORD AVENUE	11355	75044	52531	7875	11250
1420 GRAND CONCOURSE	10456	60772	42541	6168.6625	8812.38
1420 NOBLE AVENUE	10472	49275	34493	4945.5875	7065.13
1422 NELSON AVENUE	10452	68729	48111	6976.0443	9965.78
1425 MACOMBS ROAD	10452	26827	18779	2723.042	3890.06
1425 TOWNSEND AVENUE	10452	29127	20389	2956.3905	4223.42
1425 WYTHE PLACE	10452	99289	69502	10002.83	14289.75
1426 BEACH AVENUE	10460	27156	19009	2741.515	3916.45
1427 TAYLOR AVENUE	10460	28032	19622	2842	4060
143 WEST 27 STREET	10001	16200	11340	1644.3	2349
143 WEST 29 STREET	10001	13875	9713	1408.3125	2011.88
143-05 41 AVENUE	11353	37668	26368	3955.14	5650.2
143-17 38 AVENUE	11354	28105	19674	3045	4350
143-20 37 AVENUE	11354	33726	23608	3423.189	4890.27
143-30 SANFORD AVENUE	11355	41063	28744	4167.8945	5954.14
143-36 BARCLAY AVENUE	11355	31171	21820	3272.955	4675.65
143-50 HOOVER AVENUE	11435	89981	62987	9450	13500
1430 THIERIOT AVENUE	10460	183845	128692	18832.905	26904.15
1431 BROADWAY	10018	14500	10150	1471.75	2102.5
1435 LEXINGTON AVENUE	10128	106763	74734	11210.06	16014.38
1435 LEXINGTON AVENUE	10128	192994	135096	19833.19	28333.13
1436 BEACH AVENUE	10460	21024	14717	2148.755	3069.65
144 EAST 208 STREET	10467	12702	8891	1268.75	1812.5
144 EAST 84 STREET	10028	49056	34339	5150.88	7358.4
144-03 BARCLAY AVENUE	11355	40004	28003	4200	6000
144-07 SANFORD AVENUE	11355	65116	45581	6825	9750
144-20 77 ROAD	11367	41172	28820	2131.5	3045
144-24 37 AVENUE	11354	87600	61320	9198	13140
144-25 ROOSEVELT AVENUE	11354	74679	52275	7841.3	11201.85
144-30 35 AVENUE	11354	100356	70250	6300	9000
144-35 77 ROAD	11367	23506	16454	2385.859	3408.37
144-39 GRAVETT ROAD	11367	0	0	0	0
144-40 38 AVENUE	11354	49056	34339	4979.184	7113.12
144-44 41 AVENUE	11355	75555	52889	6615	9450
144-45 41 AVENUE	11355	81030	56721	8400	12000
144-46 77 ROAD	11367	21535	15075	2222.85	3175.5
144-55 MELBOURNE AVENUE	11367	24638	17246	2500.757	3572.51
144-67 41 AVENUE	11355	102200	71540	10731	15330
144-67 41 AVENUE	11355	131400	91980	13797	19710
144-70 41 AVENUE	11355	62415	43691	6553.58	9362.25
144-80 SANFORD AVENUE	11355	55315	38721	5565.7	7951
1441 BROADWAY	10018	252534	176774	25869.27	36956.1
1441 OVERING STREET	10461	40004	28003	4200	6000
1443 TAYLOR AVENUE	10460	16936	11855	1725.5	2465
1449 OVERING STREET	10461	42340	29638	4297.51	6139.3
145 2 AVENUE	10003	30000	21000	3045	4350
145 AUDUBON AVENUE	10032	22995	16097	2333.9925	3334.28
145 EAST 15 STREET	10003	188559	131991	19315.8	27594
145 EAST 35 STREET	10016	34313	24019	4167.8945	5954.14
145 EAST 50 STREET	10022	49275	34493	5173.875	7391.25
145 EAST 92 STREET	10128	74460	52122	7818.3	11169
145 EAST BROADWAY	10002	37888	26522	3817.009	5452.87
145 SEAMAN AVENUE	10034	73000	51100	5518.8	7884
145 VERMILYEA AVENUE	10034	13578	9505	2741.52	3916.45
145 WEST 12 STREET	10011	29200	20440	2963.8	4234
145 WEST 28 STREET	10001	24500	17150	2486.75	3552.5
145 WEST 55 STREET	10019	64058	44840	6501.887	9288.41
145 WEST 58 STREET	10019	65408	45786	6837.18	9767.4
145 WEST 71 STREET	10023	65700	45990	6898.5	9855
145 WEST 79 STREET	10024	49640	34748	5075	7250
145 WEST 86 STREET	10024	53144	37201	5394.12	7705.88
145 WEST 96 STREET	10025	36500	25550	7665	10950
145-16 89 AVENUE	11435	29492	20644	3096.66	4423.8
1450 48 STREET	11219	66430	46501	6975.15	9964.5
1452 BEACH AVENUE	10460	16425	11498	1667.1375	2381.63
1453 WALTON AVENUE	10452	54896	38427	5775	8250
1455 TOWNSEND AVENUE	10452	27521	19265	2740.5	3915
1459 WYTHE PLACE	10452	49932	34952	5242.86	7489.8
146 EAST 49 STREET	10017	15330	10731	1555.995	2222.85
146 WEST 25 STREET	10001	31755	22229	3223.1325	4604.48
146 WEST 29 STREET	10001	65700	45990	6898.5	9855
1460 GRAND CONCOURSE	10457	21170	14819	4297.51	6139.3
1466 BROADWAY	10036	67525	47268	6851.25	9787.5
1466 GRAND CONCOURSE	10457	41063	28744	4311.615	6159.45
1466 TOWNSEND AVENUE	10452	44968	31478	4725	6750
147 WAVERLY PLACE	10014	36500	25550	37047.5	52925
147 WEST 15 STREET	10011	20159	14111	2046.1385	2923.06
147 WEST 25 STREET	10001	16470	11529	1736.49	2480.7
147 WEST 70 STREET	10023	32813	22969	3330.4688	4757.81
147 WEST 79 STREET	10024	54166	37916	5687.43	8124.9
147-15 NORTHERN BOULEVARD	11354	49056	34339	4979.184	7113.12
147-25 NORTHERN BLVD.	11354	71300	49910	7236.95	10338.5
147-25 SANFORD AVENUE	11355	65700	45990	6898.5	9855
147-27 72 AVENUE	11367	48728	34109	4945.8413	7065.49
147-36 26 AVENUE	11354	153300	107310	16096.5	22995
147-37 ROOSEVELT AVENUE	11354	57488	40241	6036.24	8623.2
147-41 38 AVENUE	11354	35770	25039	3755.85	5365.5
147-41 38 AVENUE	11354	51187	35831	5355	7650
147-41 38 AVENUE	11354	35770	25039	3755.85	5365.5
1475 GRAND CONCOURSE	10452	120888	84622	12705	18150
1475 JESUP AVENUE	10452	31755	22229	3223.1325	4604.48
1475 WYTHE PLACE	10452	54896	38427	5775	8250
1479 MACOMBS ROAD	10452	49275	34493	5173.88	7391.25
148 WEST 24 STREET	10011	20257	14180	2030	2900
148-25 88 AVENUE	11435	61320	42924	6438.6	9198
148-25 88 AVENUE	11435	57487	40241	6036.24	8623.2
1482 MONTGOMERY AVENUE	10453	32850	22995	3334.28	4763.25
1484 WATSON AVENUE	10472	40004	28003	4200.42	6000.6
149 EAST 73 STREET	10021	117530	82271	8400	12000
149 EAST 73 STREET	10021	99645	69752	10462.725	14946.75
149 EDGECOMBE AVENUE	10030	44457	31120	4512.3855	6446.27
149 MADISON AVENUE	10016	109500	76650	11497.5	16425
149 WEST 124 STREET	10027	58400	40880	6898.5	9855
149 WEST 36 STREET	10018	20160	14112	2116.8	3024
149-05 79 AVENUE	11367	218863	153204	22420.125	32028.75
149-35 NORTHERN BOULEVARD	11354	233600	163520	12264	17520
1491 WATSON AVENUE	10472	45136	31595	4725	6750
15 ABINGDON SQUARE	10014	32016	22412	3361.785	4802.55
15 EAST 199 STREET	10468	19856	13899	2030	2900
15 EAST 32 STREET	10016	41063	28744	4167.8438	5954.06
15 EAST MOSHOLU PARKWAY NORTH	10467	21681	15177	2200.6215	3143.75
15 EVELYN PLACE	10468	15878	11114	1611.617	2302.31
15 FORT WAHSINGTON AVENUE		22995	16097	2333.9925	3334.28
15 FORT WAHSINGTON AVENUE		0	0	0	0
15 GRAMERCY PARK SOUTH	10003	72270	50589	6638.912	9484.16
15 MAGAW PLACE	10033	34492	24145	3621.66	5173.8
15 MARCY PLACE	10452	39712	27798	4200	6000
15 NORTH STREET	10468	30405	21283	3086.1075	4408.73
15 PARK AVENUE	10016	65700	45990	6898.5	9855
15 PARK AVENUE	10016	73912	51739	7760.8125	11086.88
15 PARK ROW	10038	75687	52981	7947.1875	11353.13
15 PARK ROW	10038	81000	56700	8505	12150
15 SICKLES STREET	10040	57487	40241	5834.9813	8335.69
15 WEST 107 STREET	10025	14850	10395	1507.275	2153.25
15 WEST 12 STREET	10011	44100	30870	4630.5	6615
15 WEST 126 STREET	10027	18500	12950	1877.75	2682.5
15 WEST 26 STREET	10010	20159	14111	2046.1385	2923.06
15 WEST 27 STREET	10001	29200	20440	3045	4350
15 WEST 28 STREET	10001	36956	25869	3969	5670
15 WEST 36 STREET	10018	41062	28744	4311.5625	6159.38
15 WEST 47 STREET	10036	80483	56338	2625	3750
15 WEST 67 STREET	10023	6338	4436	3675	5250
15 WEST 75 STREET	10023	31320	21924	3178.98	4541.4
15-20 202 STREET	11360	57488	40241	6036.24	8623.2
15/19 WEST MOSHOLU PARKWAY NORTH	10467	0	0	0	0
150 EAST 182 STREET	10453	45443	31810	4771.52	6816.45
150 EAST 37 STREET	10016	26827	18779	2723.042	3890.06
150 EAST 56 STREET	10022	80483	56338	8169.0245	11670.04
150 EAST 72 STREET	10021	49275	34493	5173.875	7391.25
150 EAST 73 STREET	10021	59293	41506	6090	8700
150 EAST 93 STREET	10128	63364	44355	6653.22	9504.6
150 HAVEN AVENUE	10032	37668	26368	3955.14	5650.2
150 LEFFERTS AVENUE	11225	37960	26572	3985.8	5694
150 RIVERSIDE DRIVE	10024	122640	85848	13181.5005	18830.72
150 WEST 140 STREET	10030	18177	12724	1844.9655	2635.67
150 WEST 195 STREET	10468	23068	16148	2334.5	3335
150 WEST 197 STREET	10468	16425	11498	1667.14	2381.63
150 WEST 21 STREET	10011	42340	29638	4297.51	6139.3
150 WEST 22 STREET	10011	21750	15225	2207.625	3153.75
150 WEST 28 STREET	10001	44500	31150	4516.75	6452.5
150 WEST 30 STREET	10001	68200	47740	7161	10230
150 WEST 55 STREET	10019	29674	20772	3115.875	4451.25
150-15 79 AVENUE	11367	67160	47012	7035	10050
150-39 75 AVENUE	11367	139941	97959	0	0
1500 ARNOW AVENUE	10469	33000	23100	334.95	478.5
1500 BOSTON ROAD	10460	65700	45990	6668.55	9526.5
1500 GRAND CONCOURSE	10457	127750	89425	5212.725	7446.75
1500 POPHAM AVENUE	10453	44968	31478	4721.64	6745.2
1501 UNDERCLIFF AVENUE	10453	32560	22792	3465	4950
1505 GRAND CONCOURSE	10452	90337	63236	9169.26	13098.94
1505 MACOMBS ROAD	10452	29674	20772	3115.875	4451.25
1505 TOWNSEND AVENUE	10452	57487	40241	6036.24	8623.2
1506 OVERING STREET	10461	36651	25656	3692.5056	5275.01
151 EAST 90 STREET	10128	25112	17578	2537.5	3625
151 WEST 16 STREET	10011	3175200	2222640	0	0
151 WEST 25 STREET	10001	31755	22229	3223.1325	4604.48
151 WEST 30 STREET	10001	22320	15624	2265.48	3236.4
151 WEST 46 STREET	10036	24500	17150	2486.75	3552.5
151 WEST 74 STREET	10023	41063	28744	4167.8438	5954.06
151-05 CROSS ISLAND PARKWAY	11357	36500	25550	3704.75	5292.5
151/165 NAGLE AVENUE	10040	49275	34493	5001.4125	7144.88
1510 OCEAN PARKWAY	11230	68219	47753	6924.1778	9891.68
1515 GRAND CONCOURSE	10452	68729	48111	7216.65	10309.5
1516 BEACH AVENUE	10460	16936	11855	1725.5	2465
1517 TAYLOR AVENUE	10460	27922	19546	2931.92	4188.45
152 EAST 22 STREET APT. 5A	10010	28361	19852	2842	4060
152 EAST 84 STREET	10028	37558	26291	3812.1878	5445.98
152-26 MELBOURNE AVENUE	11367	46123	32286	4635.008	6621.44
152-72 MELBOURNE AVENUE	11367	37668	26368	3955.14	5650.2
152/156 EAST 171 STREET	10452	37668	26368	3954.825	5649.75
1520 ROSEDALE AVENUE	10460	14180	9926	1471.75	2102.5
1520 THIERIOT AVENUE	10460	31755	22229	3222.625	4603.75
1528 49 STREET	11219	44968	31478	4725	6750
153 EAST 57 STREET	10022	65700	45990	6898.5	9855
153 EAST 73 STREET	10021	22228	15560	2100	3000
153 WEST 27 STREET	10001	35475	24833	3552.5	5075
153-33 SANFORD AVENUE	11355	0	0	0	0
1530 EAST 18 STREET	11230	40004	28003	4200.42	6000.6
1534 BEACH AVENUE	10460	34944	24461	3552.5	5075
